College,Branch,Quota,Caste,Gender,Opening Rank,Closing Rank,year,round
"National Institute of Technology Karnataka, Surathkal","Information Technology (4 Years, Bachelor of Technology)",OS,ST,,221,490,2016,5
"National Institute of Technology Karnataka, Surathkal","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,,3006,9880,2016,5
"National Institute of Technology Karnataka, Surathkal","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),,345,345,2016,5
"National Institute of Technology Karnataka, Surathkal","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,,2029,9824,2016,5
"National Institute of Technology Karnataka, Surathkal","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,SC,,487,3591,2016,5
"National Institute of Technology Karnataka, Surathkal","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,ST,,107,872,2016,5
"National Institute of Technology Karnataka, Surathkal","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,,1411,4560,2016,5
"National Institute of Technology Karnataka, Surathkal","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),,264,264,2016,5
"National Institute of Technology Karnataka, Surathkal","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,,861,1578,2016,5
"National Institute of Technology Karnataka, Surathkal","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,,404,770,2016,5
"National Institute of Technology Karnataka, Surathkal","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC (PwD),,43,43,2016,5
"National Institute of Technology Karnataka, Surathkal","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,ST,,192,352,2016,5
"National Institute of Technology Karnataka, Surathkal","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,ST (PwD),,40,40,2016,5
"National Institute of Technology Karnataka, Surathkal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,OPEN,,8050,21942,2016,5
"National Institute of Technology Karnataka, Surathkal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,,10328,15109,2016,5
"National Institute of Technology Karnataka, Surathkal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,SC,,6476,7587,2016,5
"National Institute of Technology Karnataka, Surathkal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,ST,,1565,1671,2016,5
"National Institute of Technology Karnataka, Surathkal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,OPEN,,9180,18606,2016,5
"National Institute of Technology Karnataka, Surathkal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,,4224,6127,2016,5
"National Institute of Technology Karnataka, Surathkal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,SC,,2475,3280,2016,5
"National Institute of Technology Karnataka, Surathkal","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,ST,,1247,1651,2016,5
"National Institute of Technology Karnataka, Surathkal","Mining Engineering  (4 Years, Bachelor of Technology)",HS,OPEN,,22779,27320,2016,5
"National Institute of Technology Karnataka, Surathkal","Mining Engineering  (4 Years, Bachelor of Technology)",HS,OBC-NCL,,15260,15988,2016,5
"National Institute of Technology Karnataka, Surathkal","Mining Engineering  (4 Years, Bachelor of Technology)",HS,SC,,5114,6716,2016,5
"National Institute of Technology Karnataka, Surathkal","Mining Engineering  (4 Years, Bachelor of Technology)",HS,ST,,1929,2131,2016,5
"National Institute of Technology Karnataka, Surathkal","Mining Engineering  (4 Years, Bachelor of Technology)",OS,OPEN,,11803,19122,2016,5
"National Institute of Technology Karnataka, Surathkal","Mining Engineering  (4 Years, Bachelor of Technology)",OS,OBC-NCL,,4173,5814,2016,5
"National Institute of Technology Karnataka, Surathkal","Mining Engineering  (4 Years, Bachelor of Technology)",OS,SC,,1393,1795,2016,5
"National Institute of Technology Karnataka, Surathkal","Mining Engineering  (4 Years, Bachelor of Technology)",OS,ST,,460,861,2016,5
National Institute of Technology Meghalaya,"Civil Engineering (4 Years, Bachelor of Technology)",HS,OPEN,,98482,122673,2016,5
National Institute of Technology Meghalaya,"Civil Engineering (4 Years, Bachelor of Technology)",HS,SC,,12234,12234,2016,5
National Institute of Technology Meghalaya,"Civil Engineering (4 Years, Bachelor of Technology)",HS,ST,,1104,3623,2016,5
National Institute of Technology Meghalaya,"Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN,,23099,31817,2016,5
National Institute of Technology Meghalaya,"Civil Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,,8441,9264,2016,5
National Institute of Technology Meghalaya,"Civil Engineering (4 Years, Bachelor of Technology)",OS,SC,,4903,4967,2016,5
National Institute of Technology Meghalaya,"Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,,1852,2004,2016,5
National Institute of Technology Meghalaya,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,,32925,64133,2016,5
National Institute of Technology Meghalaya,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,SC,,10420,10420,2016,5
National Institute of Technology Meghalaya,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,ST,,990,8429,2016,5
National Institute of Technology Meghalaya,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN,,14675,21624,2016,5
National Institute of Technology Meghalaya,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,,5956,6685,2016,5
National Institute of Technology Meghalaya,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC,,3066,3445,2016,5
National Institute of Technology Meghalaya,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,ST,,1362,1362,2016,5
National Institute of Technology Meghalaya,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,OPEN,,59179,99457,2016,5
National Institute of Technology Meghalaya,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,SC,,50535,50535,2016,5
National Institute of Technology Meghalaya,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,ST,,3055,7822,2016,5
National Institute of Technology Meghalaya,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OPEN,,28616,30143,2016,5
National Institute of Technology Meghalaya,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,,9097,10029,2016,5
National Institute of Technology Meghalaya,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,SC,,4309,4592,2016,5
National Institute of Technology Meghalaya,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,ST,,2158,2158,2016,5
National Institute of Technology Meghalaya,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,,75193,80363,2016,5
National Institute of Technology Meghalaya,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,ST,,4113,11302,2016,5
National Institute of Technology Meghalaya,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,,24129,27921,2016,5
National Institute of Technology Meghalaya,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),,1170,1170,2016,5
National Institute of Technology Meghalaya,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,,6715,7502,2016,5
National Institute of Technology Meghalaya,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC,,4123,4174,2016,5
National Institute of Technology Meghalaya,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,ST,,1890,1890,2016,5
National Institute of Technology Meghalaya,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,,96715,100751,2016,5
National Institute of Technology Meghalaya,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,SC,,15627,15627,2016,5
National Institute of Technology Meghalaya,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,ST,,1878,11489,2016,5
National Institute of Technology Meghalaya,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,,18685,28828,2016,5
National Institute of Technology Meghalaya,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,,8765,9707,2016,5
National Institute of Technology Meghalaya,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,,4127,4766,2016,5
National Institute of Technology Meghalaya,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,ST,,2327,2327,2016,5
National Institute of Technology Nagaland,"Civil Engineering (4 Years, Bachelor of Technology)",HS,ST,,2946,6595,2016,5
National Institute of Technology Nagaland,"Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN,,26807,35517,2016,5
National Institute of Technology Nagaland,"Civil Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,,9492,10678,2016,5
National Institute of Technology Nagaland,"Civil Engineering (4 Years, Bachelor of Technology)",OS,SC,,5397,5461,2016,5
National Institute of Technology Nagaland,"Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,,2376,2376,2016,5
National Institute of Technology Nagaland,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,ST,,4455,24542,2016,5
National Institute of Technology Nagaland,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN,,19719,27106,2016,5
National Institute of Technology Nagaland,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,,7866,8265,2016,5
National Institute of Technology Nagaland,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC,,4388,4402,2016,5
National Institute of Technology Nagaland,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,ST,,1753,1753,2016,5
National Institute of Technology Nagaland,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,ST,,7248,23675,2016,5
National Institute of Technology Nagaland,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OPEN,,27730,34495,2016,5
National Institute of Technology Nagaland,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,,10221,10717,2016,5
National Institute of Technology Nagaland,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,SC,,5834,5834,2016,5
National Institute of Technology Nagaland,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,ST,,2373,2504,2016,5
National Institute of Technology Nagaland,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,ST,,19569,27640,2016,5
National Institute of Technology Nagaland,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,,28100,33546,2016,5
National Institute of Technology Nagaland,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,,8548,9504,2016,5
National Institute of Technology Nagaland,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC,,5266,5660,2016,5
National Institute of Technology Nagaland,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,ST,,2735,2735,2016,5
National Institute of Technology Nagaland,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,OPEN,,32374,34810,2016,5
National Institute of Technology Nagaland,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),,2281,2281,2016,5
National Institute of Technology Nagaland,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,,10412,10819,2016,5
National Institute of Technology Nagaland,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,SC,,5933,6019,2016,5
National Institute of Technology Nagaland,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,ST,,2983,2983,2016,5
National Institute of Technology Nagaland,"Material Science (5 Years, Bachelor of Science and Master of Science (Dual Degree))",OS,OPEN,,38093,40111,2016,5
National Institute of Technology Nagaland,"Material Science (5 Years, Bachelor of Science and Master of Science (Dual Degree))",OS,OBC-NCL,,11913,12175,2016,5
National Institute of Technology Nagaland,"Material Science (5 Years, Bachelor of Science and Master of Science (Dual Degree))",OS,SC,,6879,7210,2016,5
National Institute of Technology Nagaland,"Material Science (5 Years, Bachelor of Science and Master of Science (Dual Degree))",OS,ST,,3283,3283,2016,5
National Institute of Technology Nagaland,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,ST,,1886,32418,2016,5
National Institute of Technology Nagaland,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,,29011,33919,2016,5
National Institute of Technology Nagaland,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,,9485,10470,2016,5
National Institute of Technology Nagaland,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,,4788,5668,2016,5
National Institute of Technology Nagaland,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,ST,,2335,2335,2016,5
National Institute of Technology Patna,"Architecture  (5 Years, Bachelor of Architecture)",HS,OPEN,,3272,5301,2016,5
National Institute of Technology Patna,"Architecture  (5 Years, Bachelor of Architecture)",HS,OBC-NCL,,1631,1945,2016,5
National Institute of Technology Patna,"Architecture  (5 Years, Bachelor of Architecture)",HS,SC,,501,893,2016,5
National Institute of Technology Patna,"Architecture  (5 Years, Bachelor of Architecture)",HS,ST,,136,932,2016,5
National Institute of Technology Patna,"Architecture  (5 Years, Bachelor of Architecture)",OS,OPEN,,2980,3514,2016,5
National Institute of Technology Patna,"Architecture  (5 Years, Bachelor of Architecture)",OS,OPEN (PwD),,11,11,2016,5
National Institute of Technology Patna,"Architecture  (5 Years, Bachelor of Architecture)",OS,OBC-NCL,,1073,1358,2016,5
National Institute of Technology Patna,"Architecture  (5 Years, Bachelor of Architecture)",OS,SC,,391,503,2016,5
National Institute of Technology Patna,"Architecture  (5 Years, Bachelor of Architecture)",OS,ST,,285,297,2016,5
